ID;Time;Excluded;Exp;List;Condition;Item;Rating1;Answer1;Answer1Name;Answer2;Answer2Name;Answer3;Answer3Name;Answer4;Answer4Name;Canonical;Shift;Split;NC
a3d1fe9f5k4cuipov351d52835;1,60E+13;0;cs;2;4;11;2;0;split;0;canon;1;shift;0;nc;0;1;0;0
146so3q1i3es0cujvs51ignhb5;1,60E+13;0;cs;3;4;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
146so3q1i3es0cujvs51ignhb5;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
146so3q1i3es0cujvs51ignhb5;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
146so3q1i3es0cujvs51ignhb5;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
250qb2p14shgkovr3nb0d74jb2;1,60E+13;0;cs;3;4;12;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
250qb2p14shgkovr3nb0d74jb2;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
250qb2p14shgkovr3nb0d74jb2;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
250qb2p14shgkovr3nb0d74jb2;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
3m55e6ioqkn7501c18omfu7a83;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
3m55e6ioqkn7501c18omfu7a83;1,60E+13;0;cs;3;4;12;5;0;split;1;canon;0;shift;1;nc;1;0;0;1
3m55e6ioqkn7501c18omfu7a83;1,60E+13;0;cs;3;2;10;5;1;split;0;canon;1;shift;0;nc;0;1;1;0
3m55e6ioqkn7501c18omfu7a83;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
84kmdqtd0jbblo7lk7s5as3er1;1,60E+13;0;cs;3;4;12;3;0;split;0;canon;1;shift;0;nc;0;1;0;0
84kmdqtd0jbblo7lk7s5as3er1;1,60E+13;0;cs;3;1;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
84kmdqtd0jbblo7lk7s5as3er1;1,60E+13;0;cs;3;3;9;4;0;split;1;canon;0;shift;0;nc;1;0;0;0
84kmdqtd0jbblo7lk7s5as3er1;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
8nq82kqooevu7h932914l66cs5;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
8nq82kqooevu7h932914l66cs5;1,60E+13;0;cs;3;4;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
8nq82kqooevu7h932914l66cs5;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
8nq82kqooevu7h932914l66cs5;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
9g0d0vsnd0urm0u1dullhtpb01;1,60E+13;0;cs;3;2;10;4;0;split;0;canon;1;shift;0;nc;0;1;0;0
9g0d0vsnd0urm0u1dullhtpb01;1,60E+13;0;cs;3;3;9;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
9g0d0vsnd0urm0u1dullhtpb01;1,60E+13;0;cs;3;4;12;2;0;split;0;canon;0;shift;1;nc;0;0;0;1
9g0d0vsnd0urm0u1dullhtpb01;1,60E+13;0;cs;3;1;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
bguvqmfo71ch5uetr75jmsc065;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
bguvqmfo71ch5uetr75jmsc065;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
bguvqmfo71ch5uetr75jmsc065;1,60E+13;0;cs;3;4;12;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
bguvqmfo71ch5uetr75jmsc065;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ckcq0io57sp9h5fdb8kfrtctv1;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ckcq0io57sp9h5fdb8kfrtctv1;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
ckcq0io57sp9h5fdb8kfrtctv1;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ckcq0io57sp9h5fdb8kfrtctv1;1,60E+13;0;cs;3;4;12;4;0;split;1;canon;1;shift;0;nc;1;1;0;0
ehf2e7d97vfbum2p5hdf5joqv4;1,60E+13;0;cs;3;4;12;1;0;split;1;canon;0;shift;0;nc;1;0;0;0
ehf2e7d97vfbum2p5hdf5joqv4;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ehf2e7d97vfbum2p5hdf5joqv4;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
ehf2e7d97vfbum2p5hdf5joqv4;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
embbcc4m6ao7lmq7ralgbokek1;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
embbcc4m6ao7lmq7ralgbokek1;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
embbcc4m6ao7lmq7ralgbokek1;1,60E+13;0;cs;3;1;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
embbcc4m6ao7lmq7ralgbokek1;1,60E+13;0;cs;3;4;12;4;0;split;1;canon;0;shift;0;nc;1;0;0;0
iq5rs1o9s87gfk0b3a199rcag5;1,60E+13;0;cs;3;2;10;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
iq5rs1o9s87gfk0b3a199rcag5;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
iq5rs1o9s87gfk0b3a199rcag5;1,60E+13;0;cs;3;4;12;3;0;split;1;canon;0;shift;0;nc;1;0;0;0
iq5rs1o9s87gfk0b3a199rcag5;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ishf7bjvausmtbr1shnj7eab50;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
ishf7bjvausmtbr1shnj7eab50;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
ishf7bjvausmtbr1shnj7eab50;1,60E+13;0;cs;3;1;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
ishf7bjvausmtbr1shnj7eab50;1,60E+13;0;cs;3;4;12;2;0;split;1;canon;0;shift;0;nc;1;0;0;0
j1ubsqvvuomqmpgf7ohu9bhd85;1,60E+13;0;cs;3;4;12;4;0;split;0;canon;1;shift;0;nc;0;1;0;0
j1ubsqvvuomqmpgf7ohu9bhd85;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
j1ubsqvvuomqmpgf7ohu9bhd85;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
j1ubsqvvuomqmpgf7ohu9bhd85;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
l98vqgu3ihv4e3fto90sj9es53;1,60E+13;0;cs;3;1;11;4;1;split;0;canon;0;shift;0;nc;0;0;1;0
l98vqgu3ihv4e3fto90sj9es53;1,60E+13;0;cs;3;4;12;3;0;split;1;canon;0;shift;0;nc;1;0;0;0
l98vqgu3ihv4e3fto90sj9es53;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
l98vqgu3ihv4e3fto90sj9es53;1,60E+13;0;cs;3;3;9;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
mpqbg8jbjorhl8k893ir71ba84;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
mpqbg8jbjorhl8k893ir71ba84;1,60E+13;0;cs;3;4;12;3;0;split;0;canon;1;shift;0;nc;0;1;0;0
mpqbg8jbjorhl8k893ir71ba84;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
mpqbg8jbjorhl8k893ir71ba84;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
nei0pvk7643i704p6k83n951i1;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
nei0pvk7643i704p6k83n951i1;1,60E+13;0;cs;3;2;10;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
nei0pvk7643i704p6k83n951i1;1,60E+13;0;cs;3;1;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
nei0pvk7643i704p6k83n951i1;1,60E+13;0;cs;3;4;12;6;0;split;1;canon;1;shift;0;nc;1;1;0;0
o2sdvjlqi66e557ctsdp5i9cd0;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
o2sdvjlqi66e557ctsdp5i9cd0;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
o2sdvjlqi66e557ctsdp5i9cd0;1,60E+13;0;cs;3;4;12;6;0;split;1;canon;1;shift;0;nc;1;1;0;0
o2sdvjlqi66e557ctsdp5i9cd0;1,60E+13;0;cs;3;1;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
p4r6ugtr9cv9iadufnh83bnl20;1,60E+13;0;cs;3;1;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
p4r6ugtr9cv9iadufnh83bnl20;1,60E+13;0;cs;3;4;12;3;0;split;1;canon;0;shift;0;nc;1;0;0;0
p4r6ugtr9cv9iadufnh83bnl20;1,60E+13;0;cs;3;3;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
p4r6ugtr9cv9iadufnh83bnl20;1,60E+13;0;cs;3;2;10;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
u08t2e0506hhp272a9ulg2eie7;1,60E+13;0;cs;3;3;9;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
u08t2e0506hhp272a9ulg2eie7;1,60E+13;0;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
u08t2e0506hhp272a9ulg2eie7;1,60E+13;0;cs;3;4;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
u08t2e0506hhp272a9ulg2eie7;1,60E+13;0;cs;3;1;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
v043c0o6k0mt0n02rt27pvs5g5;1,60E+13;1;cs;3;3;9;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
v043c0o6k0mt0n02rt27pvs5g5;1,60E+13;1;cs;3;2;10;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
v043c0o6k0mt0n02rt27pvs5g5;1,60E+13;1;cs;3;4;12;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
v043c0o6k0mt0n02rt27pvs5g5;1,60E+13;1;cs;3;1;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
1n3ort2nvpgl347ab0db4pv1d5;1,60E+13;0;cs;4;2;11;3;1;split;0;canon;0;shift;0;nc;0;0;1;0
1n3ort2nvpgl347ab0db4pv1d5;1,60E+13;0;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
1n3ort2nvpgl347ab0db4pv1d5;1,60E+13;0;cs;4;1;12;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
1n3ort2nvpgl347ab0db4pv1d5;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
3d42c5r1ffpd6kflnp95slskb6;1,60E+13;0;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
3d42c5r1ffpd6kflnp95slskb6;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
3d42c5r1ffpd6kflnp95slskb6;1,60E+13;0;cs;4;2;11;5;0;split;1;canon;1;shift;0;nc;1;1;0;0
3d42c5r1ffpd6kflnp95slskb6;1,60E+13;0;cs;4;4;9;7;0;split;1;canon;1;shift;0;nc;1;1;0;0
3q30o8795j1depsvbss2i497o7;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
3q30o8795j1depsvbss2i497o7;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
3q30o8795j1depsvbss2i497o7;1,60E+13;0;cs;4;2;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
3q30o8795j1depsvbss2i497o7;1,60E+13;0;cs;4;4;9;4;1;split;1;canon;1;shift;0;nc;1;1;1;0
58m1m8803qpb8peskdgbivhb92;1,60E+13;1;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
58m1m8803qpb8peskdgbivhb92;1,60E+13;1;cs;4;2;11;3;0;split;1;canon;0;shift;0;nc;1;0;0;0
58m1m8803qpb8peskdgbivhb92;1,60E+13;1;cs;4;1;12;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
58m1m8803qpb8peskdgbivhb92;1,60E+13;1;cs;4;4;9;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
5tpge5k9875l81do09t4pvjbu5;1,60E+13;0;cs;4;2;11;4;0;split;1;canon;1;shift;0;nc;1;1;0;0
5tpge5k9875l81do09t4pvjbu5;1,60E+13;0;cs;4;4;9;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
5tpge5k9875l81do09t4pvjbu5;1,60E+13;0;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
5tpge5k9875l81do09t4pvjbu5;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
6hrfl3lvkjljnmjkr882t8k1h0;1,60E+13;0;cs;4;2;11;2;0;split;1;canon;0;shift;0;nc;1;0;0;0
6hrfl3lvkjljnmjkr882t8k1h0;1,60E+13;0;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
6hrfl3lvkjljnmjkr882t8k1h0;1,60E+13;0;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
6hrfl3lvkjljnmjkr882t8k1h0;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
7637u0cpkv0hn0aue2f6bel8k1;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
7637u0cpkv0hn0aue2f6bel8k1;1,60E+13;0;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
7637u0cpkv0hn0aue2f6bel8k1;1,60E+13;0;cs;4;2;11;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
7637u0cpkv0hn0aue2f6bel8k1;1,60E+13;0;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ap4ctsm8tvdki157hejmd2bd90;1,60E+13;0;cs;4;4;9;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
ap4ctsm8tvdki157hejmd2bd90;1,60E+13;0;cs;4;2;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
ap4ctsm8tvdki157hejmd2bd90;1,60E+13;0;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
ap4ctsm8tvdki157hejmd2bd90;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
b6i7ptclbpg8eoa541d8u7r2r4;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
b6i7ptclbpg8eoa541d8u7r2r4;1,60E+13;0;cs;4;4;9;5;0;split;0;canon;1;shift;0;nc;0;1;0;0
b6i7ptclbpg8eoa541d8u7r2r4;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
b6i7ptclbpg8eoa541d8u7r2r4;1,60E+13;0;cs;4;2;11;3;0;split;1;canon;0;shift;0;nc;1;0;0;0
e2kc5ji06i3hleehum91m93l24;1,60E+13;0;cs;4;2;11;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
e2kc5ji06i3hleehum91m93l24;1,60E+13;0;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
e2kc5ji06i3hleehum91m93l24;1,60E+13;0;cs;4;4;9;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
e2kc5ji06i3hleehum91m93l24;1,60E+13;0;cs;4;1;12;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
e85pnea9pi42ooj6kmhbr89kc5;1,60E+13;0;cs;4;3;10;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
e85pnea9pi42ooj6kmhbr89kc5;1,60E+13;0;cs;4;4;9;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
e85pnea9pi42ooj6kmhbr89kc5;1,60E+13;0;cs;4;2;11;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
e85pnea9pi42ooj6kmhbr89kc5;1,60E+13;0;cs;4;1;12;2;0;split;1;canon;0;shift;0;nc;1;0;0;0
f1o3vkltpjj9l1lnl6hbt27204;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
f1o3vkltpjj9l1lnl6hbt27204;1,60E+13;0;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
f1o3vkltpjj9l1lnl6hbt27204;1,60E+13;0;cs;4;2;11;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
f1o3vkltpjj9l1lnl6hbt27204;1,60E+13;0;cs;4;4;9;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
in8bmbtvknsalhshmligc20k65;1,60E+13;1;cs;4;2;11;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
in8bmbtvknsalhshmligc20k65;1,60E+13;1;cs;4;1;12;4;0;split;1;canon;0;shift;0;nc;1;0;0;0
in8bmbtvknsalhshmligc20k65;1,60E+13;1;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
in8bmbtvknsalhshmligc20k65;1,60E+13;1;cs;4;4;9;4;0;split;0;canon;1;shift;0;nc;0;1;0;0
ktc2ueja7ggb28ncq2m4ds7gp3;1,60E+13;0;cs;4;2;11;2;0;split;1;canon;0;shift;0;nc;1;0;0;0
ktc2ueja7ggb28ncq2m4ds7gp3;1,60E+13;0;cs;4;1;12;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
ktc2ueja7ggb28ncq2m4ds7gp3;1,60E+13;0;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
ktc2ueja7ggb28ncq2m4ds7gp3;1,60E+13;0;cs;4;4;9;3;0;split;0;canon;1;shift;0;nc;0;1;0;0
mi7mo83ig9m2l9afac68bceh23;1,60E+13;1;cs;4;3;10;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
mi7mo83ig9m2l9afac68bceh23;1,60E+13;1;cs;4;4;9;4;0;split;1;canon;0;shift;0;nc;1;0;0;0
mi7mo83ig9m2l9afac68bceh23;1,60E+13;1;cs;4;2;11;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
mi7mo83ig9m2l9afac68bceh23;1,60E+13;1;cs;4;1;12;4;0;split;1;canon;0;shift;0;nc;1;0;0;0
pd56ktrn6lf7a6amk4pkjtjd11;1,60E+13;0;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
pd56ktrn6lf7a6amk4pkjtjd11;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
pd56ktrn6lf7a6amk4pkjtjd11;1,60E+13;0;cs;4;2;11;5;0;split;1;canon;0;shift;0;nc;1;0;0;0
pd56ktrn6lf7a6amk4pkjtjd11;1,60E+13;0;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
sb1s7tnpm20jh32oa4ua0c7ig4;1,60E+13;1;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
sb1s7tnpm20jh32oa4ua0c7ig4;1,60E+13;1;cs;4;2;11;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
sb1s7tnpm20jh32oa4ua0c7ig4;1,60E+13;1;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
sb1s7tnpm20jh32oa4ua0c7ig4;1,60E+13;1;cs;4;1;12;1;0;split;1;canon;0;shift;0;nc;1;0;0;0
si2krucu3q2s8kc5htclqq0v21;1,60E+13;1;cs;4;4;9;2;0;split;0;canon;1;shift;0;nc;0;1;0;0
si2krucu3q2s8kc5htclqq0v21;1,60E+13;1;cs;4;3;10;2;0;split;1;canon;0;shift;0;nc;1;0;0;0
si2krucu3q2s8kc5htclqq0v21;1,60E+13;1;cs;4;2;11;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
si2krucu3q2s8kc5htclqq0v21;1,60E+13;1;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
tm21as03afmsrg4oli14ln5566;1,60E+13;0;cs;4;2;11;7;0;split;1;canon;1;shift;0;nc;1;1;0;0
tm21as03afmsrg4oli14ln5566;1,60E+13;0;cs;4;4;9;6;0;split;0;canon;1;shift;0;nc;0;1;0;0
tm21as03afmsrg4oli14ln5566;1,60E+13;0;cs;4;1;12;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
tm21as03afmsrg4oli14ln5566;1,60E+13;0;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
vhrljgnisodcuoqrtaa9o0vct6;1,60E+13;1;cs;4;4;9;7;0;split;0;canon;1;shift;0;nc;0;1;0;0
vhrljgnisodcuoqrtaa9o0vct6;1,60E+13;1;cs;4;3;10;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
vhrljgnisodcuoqrtaa9o0vct6;1,60E+13;1;cs;4;1;12;7;0;split;1;canon;0;shift;0;nc;1;0;0;0
vhrljgnisodcuoqrtaa9o0vct6;1,60E+13;1;cs;4;2;11;6;0;split;1;canon;0;shift;0;nc;1;0;0;0
